order_id,customer_id,product_id,quantity,amount_cents,currency,order_ts,status,channel
o007826,c00956,SKU0348,1,3302,USD,2026-01-19T13:36:31,completed,mobile
o007827,c00448,SKU0352,1,2939,USD,2026-03-23T11:21:48,completed,web
o007828,c00052,SKU0433,2,6068,USD,2025-12-08T03:03:52,completed,web
o007829,c00863,SKU0260,1,1278,USD,2025-12-31T13:31:04,refunded,web
o007830,c00331,SKU0107,1,1345,USD,2026-04-02T02:21:34,completed,mobile
o007831,c00880,SKU0291,2,3122,USD,2026-04-06T05:58:22,completed,api
o007832,c00549,SKU0473,2,1164,USD,2026-02-06T00:49:38,completed,mobile
o007833,c00562,SKU0091,1,1316,USD,2026-04-18T09:28:24,completed,web
o007834,c00863,SKU0339,1,701,USD,2025-12-23T22:55:16,cancelled,mobile
o007835,c00358,SKU0293,1,3176,USD,2026-04-08T09:33:54,cancelled,mobile
o007836,c00254,SKU0479,2,7216,USD,2025-12-31T15:55:38,cancelled,web
o007837,c00632,SKU0054,2,4344,USD,2026-05-02T09:22:09,cancelled,mobile
o007838,c00338,SKU0129,3,4515,USD,2025-12-09T17:38:59,cancelled,mobile
o007839,c00929,SKU0141,2,9300,USD,2026-02-08T11:14:40,completed,mobile
o007840,c00741,SKU0313,1,3012,USD,2026-03-24T03:45:11,shipped,mobile
o007841,c00962,SKU0046,3,2514,USD,2026-03-11T18:11:28,cancelled,web
o007842,c00727,SKU0013,2,9568,USD,2026-04-23T03:54:08,completed,web
o007843,c00758,SKU0377,3,4620,USD,2025-12-19T21:07:24,completed,web
o007844,c00529,SKU0259,5,9915,USD,2026-04-27T02:41:26,completed,mobile
o007845,c00047,SKU0269,1,601,USD,2026-03-14T21:03:57,cancelled,api
o007846,c00829,SKU0118,1,1789,USD,2026-04-18T23:27:09,completed,web
o007847,c00562,SKU0206,1,906,USD,2026-03-12T15:14:48,completed,api
o007848,c00246,SKU0016,1,701,USD,2026-05-01T05:16:13,completed,mobile
o007849,c00751,SKU0160,1,1091,USD,2026-05-03T18:30:24,completed,mobile
o007850,c00218,SKU0341,2,2756,USD,2025-12-30T07:29:17,refunded,marketplace
o007851,c00954,SKU0330,1,2419,USD,2026-04-23T04:25:26,refunded,web
o007852,c00773,SKU0451,2,4698,USD,2026-05-05T21:22:01,completed,web
o007853,c00352,SKU0235,1,245,USD,2025-12-18T11:42:12,refunded,web
o007854,c00523,SKU0134,1,2059,USD,2026-01-17T04:52:37,completed,web
o007855,c00427,SKU0298,2,1754,USD,2026-01-09T12:52:09,completed,web
o007856,c00826,SKU0060,1,4175,USD,2026-02-12T03:55:10,completed,web
o007857,c00834,SKU0374,1,1350,USD,2026-03-16T03:16:34,cancelled,mobile
o007858,c00735,SKU0275,1,1309,USD,2025-12-21T09:56:00,completed,web
o007859,c00138,SKU0102,1,2017,USD,2026-05-06T04:44:16,refunded,web
o007860,c00457,SKU0208,2,2518,USD,2026-02-15T02:48:47,completed,mobile
o007861,c00146,SKU0105,1,1467,USD,2026-03-27T10:01:46,shipped,mobile
o007862,c00975,SKU0282,3,3441,USD,2026-04-03T10:25:37,cancelled,web
o007863,c00833,SKU0240,1,1745,USD,2026-04-01T22:46:07,completed,marketplace
o007864,c00182,SKU0069,2,7962,USD,2026-03-21T04:32:35,completed,mobile
o007865,c00373,SKU0440,1,2439,USD,2026-04-24T13:17:21,cancelled,mobile
o007866,c00169,SKU0053,1,1804,USD,2026-05-10T09:43:31,completed,web
o007867,c00234,SKU0054,1,2172,USD,2026-02-20T07:31:53,completed,mobile
o007868,c00371,SKU0099,1,454,USD,2026-02-27T09:18:43,cancelled,mobile
o007869,c00338,SKU0373,1,782,USD,2026-01-29T07:16:19,completed,web
o007870,c00372,SKU0190,3,5796,USD,2026-03-06T11:12:51,refunded,web
o007871,c00565,SKU0033,1,981,USD,2026-05-13T13:45:52,refunded,web
o007872,c00439,SKU0443,4,3892,USD,2026-01-15T08:40:06,completed,web
o007873,c00756,SKU0369,2,7172,USD,2026-04-30T22:22:28,shipped,mobile
o007874,c00848,SKU0413,2,11082,USD,2026-02-26T03:06:37,completed,marketplace
o007875,c00771,SKU0282,1,1147,USD,2026-04-19T07:23:32,completed,web
o007876,c00370,SKU0407,1,2009,USD,2026-01-02T10:40:29,completed,mobile
o007877,c00937,SKU0391,1,6259,USD,2026-05-12T12:30:42,completed,marketplace
o007878,c00046,SKU0467,1,1461,USD,2026-01-24T15:17:00,shipped,mobile
o007879,c00350,SKU0051,2,760,USD,2026-03-15T10:43:15,completed,web
o007880,c00257,SKU0138,2,3640,USD,2026-03-20T18:29:26,cancelled,web
o007881,c00854,SKU0287,2,1482,USD,2026-03-04T12:29:28,completed,mobile
o007882,c00041,SKU0451,5,11745,USD,2026-04-18T07:23:58,refunded,web
o007883,c00642,SKU0239,1,1011,USD,2026-04-27T20:34:33,refunded,web
o007884,c00040,SKU0046,1,838,USD,2026-01-05T12:04:01,completed,web
o007885,c00565,SKU0226,1,1523,USD,2026-04-13T07:33:08,completed,web
o007886,c00271,SKU0400,2,3562,USD,2026-04-01T20:21:06,shipped,web
o007887,c00336,SKU0433,2,6068,USD,2026-03-10T16:22:51,completed,web
o007888,c00342,SKU0256,1,1479,USD,2026-04-05T11:25:18,completed,web
o007889,c00344,SKU0438,1,1785,USD,2026-05-01T14:45:15,completed,web
o007890,c00756,SKU0375,4,11716,USD,2026-02-24T14:22:32,completed,marketplace
o007891,c00237,SKU0410,4,5668,USD,2026-05-02T18:01:26,completed,web
o007892,c00160,SKU0123,1,3451,USD,2025-12-31T02:50:20,completed,mobile
o007893,c00057,SKU0399,1,2588,USD,2026-01-27T02:22:46,completed,web
o007894,c00565,SKU0233,1,2573,USD,2026-01-30T03:07:11,refunded,mobile
o007895,c00557,SKU0210,1,2346,USD,2026-01-25T10:51:18,completed,web
o007896,c00951,SKU0181,2,1790,USD,2026-03-04T14:50:06,refunded,mobile
o007897,c00144,SKU0136,1,704,USD,2026-01-24T17:51:41,completed,marketplace
o007898,c00151,SKU0048,3,3801,USD,2026-03-25T09:07:37,cancelled,web
o007899,c00151,SKU0482,2,2074,USD,2026-03-27T08:08:38,cancelled,mobile
o007900,c00869,SKU0493,4,3292,USD,2026-03-10T00:57:11,shipped,mobile
o007901,c00882,SKU0144,1,471,USD,2026-04-13T00:59:54,completed,web
o007902,c00060,SKU0317,2,11810,USD,2026-04-26T13:18:55,shipped,marketplace
o007903,c00560,SKU0154,3,5235,USD,2026-04-14T03:57:52,completed,marketplace
o007904,c00365,SKU0313,4,12048,USD,2026-01-08T08:56:12,refunded,web
o007905,c00481,SKU0382,1,3074,USD,2026-02-22T16:14:39,refunded,mobile
o007906,c00639,SKU0028,1,1141,USD,2026-04-01T17:28:26,refunded,mobile
o007907,c00936,SKU0258,2,2732,USD,2026-02-01T22:26:20,completed,web
o007908,c00039,SKU0348,2,6604,USD,2026-01-22T11:51:45,completed,marketplace
o007909,c00236,SKU0090,1,610,USD,2026-02-28T10:27:35,completed,mobile
o007910,c00865,SKU0257,2,11128,USD,2026-04-03T08:35:58,cancelled,mobile
o007911,c00581,SKU0471,3,2388,USD,2026-03-04T15:46:08,cancelled,web
o007912,c00065,SKU0498,1,2150,USD,2026-04-12T20:42:55,completed,mobile
o007913,c00747,SKU0249,1,12261,USD,2026-03-14T13:12:46,cancelled,web
o007914,c00446,SKU0228,2,2284,USD,2026-03-19T06:20:38,completed,marketplace
o007915,c00824,SKU0179,1,5543,USD,2026-01-30T05:47:49,completed,api
o007916,c00140,SKU0429,1,428,USD,2026-01-06T04:47:58,completed,web
o007917,c00716,SKU0368,2,2846,USD,2026-02-13T15:56:50,shipped,web
o007918,c00233,SKU0093,1,554,USD,2026-03-12T14:35:54,refunded,web
o007919,c00845,SKU0190,3,5796,USD,2025-12-25T08:25:04,completed,web
o007920,c00166,SKU0387,1,671,USD,2026-02-25T08:38:01,completed,web
o007921,c00378,SKU0108,3,12057,USD,2026-04-22T12:21:58,completed,marketplace
o007922,c00818,SKU0127,1,3539,USD,2026-04-14T12:42:44,completed,web
o007923,c00073,SKU0338,2,6992,USD,2026-04-23T18:40:22,cancelled,mobile
o007924,c00740,SKU0280,1,1202,USD,2026-03-16T18:16:19,cancelled,marketplace
o007925,c00352,SKU0450,1,4667,USD,2026-04-22T15:19:04,cancelled,web
o007926,c00675,SKU0031,1,1331,USD,2026-03-28T03:47:19,completed,web
o007927,c00651,SKU0338,1,3496,USD,2026-04-13T05:37:55,shipped,mobile
o007928,c00843,SKU0082,1,769,USD,2026-04-07T22:27:15,cancelled,mobile
o007929,c00661,SKU0185,1,2209,USD,2026-05-08T18:43:36,completed,web
o007930,c00051,SKU0233,2,5146,USD,2026-02-20T12:24:13,completed,mobile
o007931,c00439,SKU0493,1,823,USD,2026-02-26T01:01:15,completed,web
o007932,c00033,SKU0052,1,2897,USD,2026-03-28T00:35:33,completed,web
o007933,c00043,SKU0237,1,2864,USD,2026-03-18T20:37:24,cancelled,marketplace
o007934,c00779,SKU0003,2,1162,USD,2026-02-02T00:45:26,cancelled,mobile
o007935,c00974,SKU0477,1,874,USD,2026-03-25T11:08:41,shipped,web
o007936,c00638,SKU0037,1,1890,USD,2026-02-27T03:37:02,completed,web
o007937,c00265,SKU0461,1,3114,USD,2026-04-07T12:42:56,completed,mobile
o007938,c00138,SKU0386,4,7632,USD,2026-02-22T00:11:47,completed,mobile
o007939,c00442,SKU0348,1,3302,USD,2026-01-11T00:14:41,completed,mobile
o007940,c00850,SKU0311,3,5715,USD,2026-03-12T07:22:34,completed,mobile
o007941,c00673,SKU0060,1,4175,USD,2026-03-28T18:47:08,cancelled,web
o007942,c00430,SKU0453,1,2197,USD,2026-02-08T19:23:32,cancelled,web
o007943,c00161,SKU0444,1,858,USD,2026-02-20T02:40:34,shipped,web
o007944,c00135,SKU0499,3,5508,USD,2026-03-12T15:00:33,shipped,mobile
o007945,c00626,SKU0269,1,601,USD,2026-04-03T09:11:11,shipped,web
o007946,c00766,SKU0346,5,2865,USD,2026-04-01T16:03:16,completed,mobile
o007947,c00452,SKU0313,2,6024,USD,2026-02-22T21:38:50,completed,web
o007948,c00052,SKU0175,1,1402,USD,2025-12-14T22:20:25,completed,mobile
o007949,c00740,SKU0214,2,3810,USD,2026-03-05T16:07:51,cancelled,web
o007950,c00054,SKU0416,1,456,USD,2025-12-18T01:47:02,cancelled,marketplace
o007951,c00167,SKU0233,1,2573,USD,2026-03-18T13:40:36,completed,web
o007952,c00281,SKU0347,4,4696,USD,2026-01-21T02:15:52,shipped,mobile
o007953,c00750,SKU0375,2,5858,USD,2026-01-07T04:42:14,completed,marketplace
o007954,c00258,SKU0351,3,7377,USD,2026-04-20T00:28:08,completed,web
o007955,c00947,SKU0358,2,9778,USD,2026-03-21T05:40:04,completed,web
o007956,c00336,SKU0237,1,2864,USD,2026-01-09T06:14:49,completed,mobile
o007957,c00663,SKU0040,4,2788,USD,2026-01-19T07:10:27,cancelled,web
o007958,c00353,SKU0141,4,18600,USD,2026-03-14T07:41:32,cancelled,web
o007959,c00756,SKU0459,1,2078,USD,2026-02-26T17:46:26,cancelled,web
o007960,c00699,SKU0057,1,518,USD,2026-01-03T12:38:41,completed,api
o007961,c00670,SKU0059,3,3630,USD,2026-04-12T23:02:02,cancelled,mobile
o007962,c00849,SKU0476,1,1551,USD,2026-05-02T20:12:28,shipped,web
o007963,c00629,SKU0412,1,1429,USD,2026-05-03T15:59:10,refunded,mobile
o007964,c00238,SKU0176,2,4328,USD,2026-01-20T00:05:10,completed,web
o007965,c00256,SKU0141,1,4650,USD,2026-03-28T12:07:32,completed,web
o007966,c00230,SKU0155,1,683,USD,2026-03-26T10:56:49,completed,mobile
o007967,c00742,SKU0237,1,2864,USD,2026-03-29T21:53:02,shipped,marketplace
o007968,c00883,SKU0341,1,1378,USD,2026-03-20T06:39:27,completed,api
o007969,c00272,SKU0258,1,1366,USD,2025-12-03T14:01:51,shipped,mobile
o007970,c00941,SKU0167,1,1826,USD,2025-12-13T11:31:03,completed,web
o007971,c00354,SKU0280,2,2404,USD,2026-02-04T13:40:39,completed,marketplace
o007972,c00534,SKU0332,1,3736,USD,2026-02-17T18:58:17,cancelled,web
o007973,c00663,SKU0402,1,2854,USD,2026-02-14T16:27:56,cancelled,web
o007974,c00747,SKU0244,2,16720,USD,2026-05-03T15:13:24,refunded,web
o007975,c00274,SKU0241,1,770,USD,2026-04-23T07:39:06,completed,web
o007976,c00898,SKU0377,1,1540,USD,2026-03-30T10:57:29,completed,mobile
o007977,c00550,SKU0118,1,1789,USD,2026-02-15T15:04:17,completed,web
o007978,c00653,SKU0100,2,2862,USD,2026-04-13T16:41:50,refunded,api
o007979,c00377,SKU0114,4,11836,USD,2026-01-07T21:36:44,cancelled,web
o007980,c00943,SKU0489,2,4716,USD,2026-04-01T04:18:38,refunded,mobile
o007981,c00162,SKU0265,2,4546,USD,2026-04-23T00:35:35,cancelled,api
o007982,c00617,SKU0166,1,1353,USD,2026-02-14T07:09:43,completed,mobile
o007983,c00657,SKU0416,2,912,USD,2026-03-28T11:47:27,completed,web
o007984,c00756,SKU0286,1,2547,USD,2026-04-20T09:54:00,shipped,web
o007985,c00333,SKU0023,1,2615,USD,2025-12-22T10:06:45,shipped,mobile
o007986,c00753,SKU0143,1,1386,USD,2026-04-09T17:24:26,completed,web
o007987,c00560,SKU0456,1,1758,USD,2026-02-22T21:47:33,cancelled,web
o007988,c00454,SKU0178,3,7377,USD,2026-03-09T12:39:31,cancelled,web
o007989,c00750,SKU0411,1,4422,USD,2026-01-23T08:09:44,completed,web
o007990,c00687,SKU0289,1,1029,USD,2026-01-31T18:15:58,shipped,web
o007991,c00185,SKU0272,3,4707,USD,2026-02-22T20:30:11,completed,mobile
o007992,c00831,SKU0371,1,2100,USD,2026-02-25T07:59:42,completed,api
o007993,c00633,SKU0285,2,2738,USD,2026-03-15T11:31:12,completed,mobile
o007994,c00463,SKU0136,1,704,USD,2026-03-03T11:48:03,completed,web
o007995,c00974,SKU0106,1,4932,USD,2026-02-08T05:47:15,cancelled,web
o007996,c00949,SKU0212,1,1375,USD,2025-12-11T20:21:30,completed,marketplace
o007997,c00851,SKU0249,1,12261,USD,2026-04-06T21:16:08,shipped,web
o007998,c00842,SKU0023,1,2615,USD,2026-02-13T12:17:38,refunded,mobile
o007999,c00321,SKU0186,2,5450,USD,2026-03-11T14:21:11,refunded,web
o008000,c00848,SKU0237,1,2864,USD,2026-03-06T04:26:32,completed,mobile
o008001,c00142,SKU0279,4,2364,USD,2026-03-10T08:39:10,completed,web
o008002,c00229,SKU0426,2,1736,USD,2026-03-18T00:47:53,completed,mobile
o008003,c00643,SKU0312,2,2634,USD,2026-03-18T05:02:59,refunded,web
o008004,c00833,SKU0194,1,1743,USD,2026-03-23T13:01:09,completed,web
o008005,c00733,SKU0118,2,3578,USD,2026-05-01T21:11:42,completed,web
o008006,c00347,SKU0261,1,956,USD,2026-03-14T03:04:18,completed,mobile
o008007,c00406,SKU0275,1,1309,USD,2026-04-10T22:46:34,completed,web
o008008,c00940,SKU0180,1,2228,USD,2026-04-17T12:39:01,completed,web
o008009,c00658,SKU0335,1,1527,USD,2025-12-11T15:07:06,refunded,mobile
o008010,c00079,SKU0487,1,4417,USD,2026-04-07T22:30:01,completed,mobile
o008011,c00836,SKU0256,2,2958,USD,2026-02-03T20:49:21,completed,mobile
o008012,c00338,SKU0476,1,1551,USD,2026-01-31T03:35:20,cancelled,mobile
o008013,c00909,SKU0489,1,2358,USD,2026-03-21T01:13:21,refunded,web
o008014,c00432,SKU0170,2,3822,USD,2026-03-25T04:26:17,cancelled,mobile
o008015,c00478,SKU0317,1,5905,USD,2026-02-12T02:02:53,refunded,web
o008016,c00766,SKU0223,4,15312,USD,2026-01-16T03:03:53,completed,mobile
o008017,c00069,SKU0026,1,1628,USD,2026-03-18T20:11:39,completed,mobile
o008018,c00450,SKU0078,1,919,USD,2026-03-19T10:57:20,refunded,mobile
o008019,c00553,SKU0213,1,2828,USD,2026-02-11T02:34:47,completed,web
o008020,c00822,SKU0102,1,2017,USD,2026-02-23T01:14:39,refunded,web
o008021,c00756,SKU0381,1,5064,USD,2026-01-07T07:26:04,completed,web
o008022,c00952,SKU0021,1,731,USD,2026-01-25T07:32:35,cancelled,web
o008023,c00168,SKU0123,2,6902,USD,2026-03-01T04:17:01,cancelled,mobile
o008024,c00419,SKU0039,2,6624,USD,2025-12-12T20:17:57,completed,mobile
o008025,c00152,SKU0258,1,1366,USD,2026-04-14T07:21:27,completed,web
o008026,c00458,SKU0409,1,3307,USD,2026-03-20T21:55:14,cancelled,web
o008027,c00925,SKU0003,5,2905,USD,2026-03-28T17:46:14,completed,mobile
o008028,c00755,SKU0049,1,1403,USD,2026-04-21T03:52:33,refunded,mobile
o008029,c00654,SKU0238,2,1330,USD,2026-04-22T06:41:41,completed,web
o008030,c00651,SKU0108,1,4019,USD,2026-04-12T20:21:46,completed,web
o008031,c00549,SKU0074,5,3395,USD,2026-02-13T15:52:38,completed,web
o008032,c00235,SKU0493,4,3292,USD,2026-01-21T15:50:58,cancelled,web
o008033,c00676,SKU0427,2,6996,USD,2026-03-03T22:10:52,refunded,web
o008034,c00882,SKU0343,3,6744,USD,2026-02-09T00:29:48,refunded,web
o008035,c00798,SKU0328,1,1502,USD,2026-01-28T22:47:22,completed,web
o008036,c00850,SKU0324,2,1192,USD,2026-01-25T05:20:37,refunded,web
o008037,c00750,SKU0340,1,3462,USD,2026-04-12T20:28:06,completed,web
o008038,c00950,SKU0166,4,5412,USD,2026-02-21T03:04:50,refunded,api
o008039,c00838,SKU0282,3,3441,USD,2026-02-12T06:09:29,completed,web
o008040,c00053,SKU0428,1,1493,USD,2026-04-01T15:07:09,shipped,api
o008041,c00548,SKU0369,2,7172,USD,2026-03-07T16:11:47,completed,web
o008042,c00557,SKU0112,5,5660,USD,2026-04-21T07:02:51,completed,web
o008043,c00943,SKU0490,1,1229,USD,2026-02-07T09:50:10,refunded,marketplace
o008044,c00877,SKU0055,5,6125,USD,2026-01-23T03:23:49,completed,marketplace
o008045,c00069,SKU0382,1,3074,USD,2026-01-13T07:14:22,refunded,web
o008046,c00345,SKU0237,2,5728,USD,2025-12-23T04:07:13,completed,web
o008047,c00780,SKU0098,1,657,USD,2025-12-28T19:55:25,cancelled,mobile
o008048,c00967,SKU0365,1,4993,USD,2026-05-01T15:33:48,cancelled,web
o008049,c00542,SKU0324,1,596,USD,2026-01-27T18:26:13,completed,web
o008050,c00421,SKU0128,1,2793,USD,2026-03-26T12:23:01,completed,web
o008051,c00864,SKU0471,3,2388,USD,2026-03-09T04:19:02,shipped,web
o008052,c00639,SKU0405,1,1089,USD,2026-02-01T02:12:30,completed,web
o008053,c00375,SKU0143,4,5544,USD,2026-02-27T20:07:39,refunded,web
o008054,c00181,SKU0362,1,1740,USD,2026-03-23T12:11:09,completed,mobile
o008055,c00010,SKU0486,4,3728,USD,2025-12-11T19:30:35,completed,web
o008056,c00852,SKU0020,1,6142,USD,2026-02-18T04:00:25,cancelled,web
o008057,c00480,SKU0427,1,3498,USD,2026-04-10T07:20:19,completed,mobile
o008058,c00856,SKU0075,2,1940,USD,2026-04-07T04:15:08,cancelled,mobile
o008059,c00328,SKU0216,1,2606,USD,2026-03-02T14:21:37,completed,mobile
o008060,c00128,SKU0373,4,3128,USD,2026-02-19T07:52:24,completed,web
o008061,c00032,SKU0134,2,4118,USD,2026-01-03T10:27:39,completed,mobile
o008062,c00355,SKU0264,1,3443,USD,2026-03-20T14:18:40,completed,web
o008063,c00941,SKU0201,1,667,USD,2026-02-09T20:30:10,completed,mobile
o008064,c00035,SKU0368,1,1423,USD,2026-05-09T05:02:04,cancelled,mobile
o008065,c00720,SKU0382,2,6148,USD,2025-12-19T12:50:49,cancelled,web
o008066,c00536,SKU0130,1,2599,USD,2026-04-29T09:48:25,refunded,web
o008067,c00645,SKU0121,1,969,USD,2026-05-03T15:43:28,cancelled,web
o008068,c00669,SKU0135,1,2574,USD,2026-02-17T07:02:45,refunded,web
o008069,c00067,SKU0375,4,11716,USD,2026-01-06T07:52:08,completed,mobile
o008070,c00654,SKU0320,1,601,USD,2026-04-14T23:15:33,completed,mobile
o008071,c00879,SKU0123,1,3451,USD,2026-03-11T13:32:55,refunded,api
o008072,c00951,SKU0111,1,2592,USD,2026-04-08T11:37:58,shipped,api
o008073,c00980,SKU0172,1,6055,USD,2026-03-20T15:19:36,completed,web
o008074,c00232,SKU0257,1,5564,USD,2026-01-17T08:24:13,completed,mobile
o008075,c00228,SKU0259,1,1983,USD,2026-04-18T15:10:48,completed,web
o008076,c00955,SKU0124,1,2458,USD,2026-05-01T00:27:12,shipped,mobile
o008077,c00651,SKU0210,1,2346,USD,2026-02-05T15:29:30,cancelled,web
o008078,c00168,SKU0491,1,770,USD,2026-01-16T06:32:38,shipped,mobile
o008079,c00521,SKU0080,2,5344,USD,2026-03-24T04:42:53,shipped,web
o008080,c00737,SKU0481,2,1836,USD,2026-04-09T14:00:18,completed,web
o008081,c00472,SKU0155,1,683,USD,2026-04-27T09:07:45,cancelled,web
o008082,c00546,SKU0305,1,1617,USD,2026-03-24T22:52:26,refunded,web
o008083,c00956,SKU0373,2,1564,USD,2026-04-21T18:01:45,completed,web
o008084,c00940,SKU0073,1,5362,USD,2026-03-10T13:20:34,completed,mobile
o008085,c00363,SKU0366,1,1478,USD,2026-02-02T18:36:52,completed,mobile
o008086,c00425,SKU0009,1,2365,USD,2026-03-24T00:58:22,cancelled,mobile
o008087,c00073,SKU0219,1,2570,USD,2026-02-07T10:54:40,refunded,api
o008088,c00977,SKU0384,2,4352,USD,2026-03-01T01:43:49,completed,api
o008089,c00184,SKU0394,3,2901,USD,2026-02-13T22:30:33,shipped,web
o008090,c00161,SKU0357,2,1250,USD,2026-04-20T06:45:44,completed,mobile
o008091,c00369,SKU0152,2,12866,USD,2026-04-12T02:18:41,completed,marketplace
o008092,c00669,SKU0258,1,1366,USD,2026-02-18T18:04:21,cancelled,web
o008093,c00348,SKU0363,2,4388,USD,2026-03-24T08:08:12,completed,api
o008094,c00437,SKU0175,1,1402,USD,2026-04-16T09:57:41,completed,mobile
o008095,c00751,SKU0346,3,1719,USD,2026-04-16T10:37:01,cancelled,web
o008096,c00060,SKU0388,1,2098,USD,2026-05-05T19:35:37,refunded,mobile
o008097,c00462,SKU0077,2,5754,USD,2026-04-14T11:59:47,refunded,api
o008098,c00446,SKU0145,5,17255,USD,2026-04-12T07:13:00,completed,web
o008099,c00360,SKU0396,2,2386,USD,2026-04-29T03:25:13,completed,web
o008100,c00736,SKU0445,1,2862,USD,2026-04-18T09:31:04,completed,web
o008101,c00156,SKU0398,1,3476,USD,2026-01-30T19:23:51,completed,web
o008102,c00732,SKU0348,1,3302,USD,2026-04-15T22:52:53,completed,web
o008103,c00541,SKU0291,1,1561,USD,2026-03-16T00:37:10,completed,web
o008104,c00842,SKU0256,1,1479,USD,2025-12-14T10:50:47,completed,web
o008105,c00938,SKU0483,2,1372,USD,2026-05-10T04:00:02,completed,marketplace
o008106,c00555,SKU0247,1,1622,USD,2026-02-16T18:48:08,cancelled,web
o008107,c00647,SKU0349,2,2112,USD,2026-02-21T03:16:41,completed,mobile
o008108,c00075,SKU0178,1,2459,USD,2026-03-23T07:33:08,completed,web
o008109,c00461,SKU0059,2,2420,USD,2025-12-10T06:32:09,refunded,web
o008110,c00368,SKU0037,1,1890,USD,2026-01-21T03:14:30,completed,web
o008111,c00061,SKU0200,2,4978,USD,2026-03-29T22:19:10,shipped,web
o008112,c00452,SKU0336,1,634,USD,2026-04-01T10:08:29,completed,web
o008113,c00252,SKU0138,2,3640,USD,2026-01-26T02:08:29,cancelled,mobile
o008114,c00068,SKU0070,1,1351,USD,2026-04-22T19:15:23,shipped,web
o008115,c00539,SKU0096,1,711,USD,2025-12-27T04:26:33,completed,web
o008116,c00863,SKU0098,2,1314,USD,2026-02-05T13:50:23,shipped,web
o008117,c00265,SKU0201,4,2668,USD,2026-04-13T01:47:20,completed,api
o008118,c00038,SKU0453,1,2197,USD,2025-12-07T15:30:34,completed,mobile
o008119,c00776,SKU0494,1,832,USD,2026-03-31T15:01:00,cancelled,web
o008120,c00069,SKU0072,2,1998,USD,2026-03-13T09:19:32,cancelled,web
o008121,c00016,SKU0135,1,2574,USD,2026-04-23T01:31:09,completed,mobile
o008122,c00456,SKU0440,1,2439,USD,2026-04-27T19:08:15,completed,api
o008123,c00167,SKU0307,1,1096,USD,2026-04-21T19:59:06,completed,web
o008124,c00041,SKU0282,2,2294,USD,2026-04-10T07:12:38,completed,mobile
o008125,c00355,SKU0137,2,3544,USD,2026-02-14T17:03:49,completed,web
o008126,c00464,SKU0133,2,4510,USD,2026-03-11T09:04:58,shipped,web
o008127,c00270,SKU0355,2,2194,USD,2026-01-01T03:50:55,completed,web
o008128,c00543,SKU0212,2,2750,USD,2026-01-22T05:42:25,refunded,web
o008129,c00748,SKU0066,2,5250,USD,2026-02-25T14:15:54,completed,web
o008130,c00886,SKU0171,1,1150,USD,2026-03-15T16:38:36,completed,web
o008131,c00954,SKU0423,1,3461,USD,2026-02-12T08:05:54,refunded,web
o008132,c00057,SKU0142,1,1177,USD,2026-03-23T01:47:31,completed,marketplace
o008133,c00062,SKU0172,4,24220,USD,2026-04-08T21:03:26,refunded,mobile
o008134,c00984,SKU0328,3,4506,USD,2026-02-26T06:10:08,completed,web
o008135,c00850,SKU0219,2,5140,USD,2026-03-06T08:11:40,cancelled,web
o008136,c00750,SKU0240,2,3490,USD,2026-03-30T13:46:32,refunded,web
o008137,c00249,SKU0458,2,2314,USD,2026-03-12T08:36:44,cancelled,web
o008138,c00731,SKU0390,2,3662,USD,2026-01-11T13:50:46,cancelled,web
o008139,c00961,SKU0018,1,1937,USD,2026-02-20T11:47:20,completed,web
o008140,c00184,SKU0167,1,1826,USD,2026-02-05T22:37:38,completed,web
o008141,c00731,SKU0331,1,1453,USD,2026-04-05T13:33:14,completed,web
o008142,c00758,SKU0006,1,1173,USD,2026-03-29T03:39:02,cancelled,web
o008143,c00258,SKU0188,3,5007,USD,2026-01-10T18:51:27,completed,web
o008144,c00655,SKU0290,1,1927,USD,2026-03-13T05:06:38,cancelled,mobile
o008145,c00657,SKU0220,1,1024,USD,2026-03-09T11:54:33,shipped,web
o008146,c00775,SKU0342,4,2372,USD,2026-01-27T17:17:09,completed,web
o008147,c00139,SKU0188,3,5007,USD,2026-01-25T10:00:25,cancelled,mobile
o008148,c00131,SKU0056,1,770,USD,2026-05-04T07:26:08,completed,mobile
o008149,c00921,SKU0500,2,3282,USD,2026-04-20T15:56:21,refunded,web
o008150,c00026,SKU0084,1,786,USD,2026-03-21T01:13:27,completed,mobile
o008151,c00374,SKU0139,1,965,USD,2026-03-31T02:38:00,completed,web
o008152,c00843,SKU0094,1,956,USD,2026-03-09T04:21:17,completed,web
o008153,c00238,SKU0141,1,4650,USD,2026-05-06T22:11:45,completed,web
o008154,c00180,SKU0252,2,1196,USD,2026-02-27T01:26:06,completed,web
o008155,c00673,SKU0240,2,3490,USD,2026-03-23T20:59:25,completed,web
o008156,c00963,SKU0078,1,919,USD,2026-04-12T15:50:26,cancelled,mobile
o008157,c00616,SKU0173,2,1424,USD,2025-12-09T15:41:18,completed,web
o008158,c00560,SKU0098,1,657,USD,2026-04-09T17:35:15,completed,api
o008159,c00257,SKU0156,3,2013,USD,2026-04-10T12:01:30,cancelled,mobile
o008160,c00480,SKU0346,1,573,USD,2025-12-05T16:23:23,refunded,mobile
o008161,c00436,SKU0076,2,2094,USD,2026-05-10T17:50:42,cancelled,marketplace
o008162,c00938,SKU0281,2,3410,USD,2026-04-05T19:20:59,cancelled,web
